_frac	residential_loss_usd	commercial_loss_usd	total_property_loss_usd	annual_tax_base_loss	superfund_flag	silicosis_cases	fibrosis_cases	hearing_loss_cases	fatal_injuries	kids_neuro_impaired	adult_cancer_cases	worker_health_cost_usd	community_health_cost_usd	total_health_cost_usd	ltc_annual_cases	ltc_annual_cost_usd	ltc_medicaid_cost_usd	ltc_capacity_shortfall	families_displaced_ltc	water_upgrade_capex_usd	water_om_annual_usd	em_annual_usd	sped_annual_usd	ph_surveillance_usd	mental_health_usd	municipal_annual_usd	tax_revenue_loss_usd	effective_deficit_usd	fiscal_stress_ratio	fiscal_collapse_flag	medicaid_annual_usd	unfunded_cleanup_usd	perpetual_treatment_usd	tourism_tax_loss_usd	ihs_obligation_usd	state_annual_load_usd	power_demand_mw	grid_reserve_margin	grid_stress_flag	transmission_capex_usd	ratepayer_burden_usd	water_stress_ratio	water_conflict_flag	road_maint_annual_usd	ems_response_time_min	sulfate_mg_l	wells_contaminated	forced_migrants	tailings_failed
57	0.68	734672000.0	156757521.64383563	891429521.6438357	9984010.64241096	True	56	77	238	2.03	409	52	151578000.0	513160000	664738000.0	538	29082000	18030840.0	0	0	23058000	4216000	3199200.0	10020500	1054000	453090	18942790.0	9984010.64241096	28926800.64241096	0.3803773092369478	True	22872040.0	864000000.0	45000000.0	88564662.74204652	9324019.372871697	165760722.11491823	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.543412231196015	2745	2746	True
58	0.68	734672000.0	156619346.57534245	891291346.5753424	9982463.081643835	True	56	77	238	2.03	409	52	151578000.0	513160000	664738000.0	538	29082000	18030840.0	0	0	22982400	4216000	3199200.0	10020500	1054000	451275	18940975.0	9982463.081643835	28923438.081643835	0.38034086345381524	True	22852440.0	864000000.0	45000000.0	88259795.36838903	9262973.310670279	165375208.6790593	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.507118496236789	2736	2735	True
59	0.68	734672000.0	156481171.5068493	891153171.5068493	9980915.520876711	True	56	77	238	2.03	409	51	151578000.0	512730000	664308000.0	537	28988000	17972560.0	0	0	22898400	4216000	3199200.0	10020500	1054000	449460	18939160.0	9980915.520876711	28920075.520876713	0.38030441767068274	True	22774560.0	864000000.0	45000000.0	87955976.88868584	9202137.276996378	164932674.1656822	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.470949629605457	2726	2724	True
60	0.68	734672000.0	156342996.43835616	891014996.4383562	9979367.96010959	True	56	77	238	2.03	409	51	151578000.0	512730000	664308000.0	537	28988000	17972560.0	0	0	22822800	4216000	3199200.0	10020500	1054000	447645	18937345.0	9979367.96010959	28916712.96010959	0.3802679718875502	True	22754960.0	864000000.0	45000000.0	87653203.84464695	9141510.57936859	164549674.42401552	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.434905219600827	2717	2713	True
61	0.68	734672000.0	156204821.369863	890876821.369863	9977820.399342466	True	56	77	238	2.03	409	51	151578000.0	512730000	664308000.0	537	28988000	17972560.0	0	0	22738800	4216000	3199200.0	10020500	1054000	445830	18935530.0	9977820.399342466	28913350.399342466	0.3802315261044177	True	22735360.0	864000000.0	45000000.0	87351472.74861301	9081092.519424655	164167925.26803765	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.398984851025359	2707	2702	True
62	0.68	734672000.0	156079207.67123285	890751207.6712328	9976413.525917808	True	56	77	238	2.03	409	51	151578000.0	512730000	664308000.0	537	28988000	17972560.0	0	0	22663200	4216000	3199200.0	10020500	1054000	444180	18933880.0	9976413.525917808	28910293.525917806	0.3801983935742972	True	22715760.0	864000000.0	45000000.0	87050780.0948377	9020882.395180594	163787422.49001828	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.363188106528296	2698	2692	True
63	0.68	734672000.0	155941032.60273972	890613032.6027397	9974865.965150684	True	56	77	238	2.03	409	51	151578000.0	512730000	664308000.0	537	28988000	17972560.0	0	0	22587600	4216000	3199200.0	10020500	1054000	442365	18932065.0	9974865.965150684	28906930.965150684	0.38016194779116463	True	22696160.0	864000000.0	45000000.0	86751122.36770219	8960879.502675604	163408161.87037778	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.327514567583593	2689	2681	True
64	0.68	734672000.0	155802857.53424656	890474857.5342466	9973318.40438356	True	56	77	238	2.03	409	51	151578000.0	512730000	664308000.0	537	28988000	17972560.0	0	0	22512000	4216000	3199200.0	10020500	1054000	440550	18930250.0	9973318.40438356	28903568.404383563	0.38012550200803213	True	22676560.0	864000000.0	45000000.0	86452496.04769279	8901083.13716896	163030139.18486175	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.291963815201523	2680	2670	True
65	0.68	734672000.0	155677243.8356164	890349243.8356164	9971911.530958902	True	56	77	238	2.03	409	50	151578000.0	512300000	663878000.0	536	28894000	17914280.0	0	0	22428000	4216000	3199200.0	10020500	1054000	438900	18928600.0	9971911.530958902	28900511.530958902	0.38009236947791164	True	22598680.0	864000000.0	45000000.0	86154897.61574809	8841492.59401051	162595070.2097586	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.2565354304462	2670	2660	True
66	0.68	734672000.0	155539068.76712328	890211068.7671232	9970363.97019178	True	56	77	238	2.03	409	50	151578000.0	512300000	663878000.0	536	28894000	17914280.0	0	0	22352400	4216000	3199200.0	10020500	1054000	437085	18926785.0	9970363.97019178	28897148.97019178	0.38005592369477914	True	22579080.0	864000000.0	45000000.0	85858323.55641674	8782107.16927297	162219510.7256897	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.221228994811517	2661	2649	True
67	0.68	734672000.0	155413455.06849313	890085455.0684931	9968957.096767124	True	56	77	238	2.03	409	50	151578000.0	512300000	663878000.0	536	28894000	17914280.0	0	0	22276800	4216000	3199200.0	10020500	1054000	435435	18925135.0	9968957.096767124	28894092.096767124	0.38002279116465865	True	22569280.0	864000000.0	45000000.0	85562770.36014894	8722926.160210775	161854976.52035972	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.18604409049392	2652	2639	True
68	0.68	734672000.0	155275279.99999997	889947280.0	9967409.536	True	56	77	238	2.03	409	50	151578000.0	512300000	663878000.0	536	28894000	17914280.0	0	0	22201200	4216000	3199200.0	10020500	1054000	433620	18923320.0	9967409.536	28890729.536	0.3799863453815261	True	22549680.0	864000000.0	45000000.0	85268234.5249555	8663948.865592277	161481863.39054778	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.15098030058994	2643	2628	True
69	0.68	734672000.0	155149666.30136985	889821666.3013699	9966002.662575344	True	56	77	238	2.03	409	50	151578000.0	512300000	663878000.0	536	28894000	17914280.0	0	0	22125600	4216000	3199200.0	10020500	1054000	431970	18921670.0	9966002.662575344	28887672.66257534	0.3799532128514056	True	22530080.0	864000000.0	45000000.0	84974712.55760649	8605174.585939778	161109967.14354625	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.116037209238868	2634	2618	True
70	0.68	734672000.0	155011491.23287672	889683491.2328768	9964455.10180822	True	56	77	238	2.03	409	50	151578000.0	512300000	663878000.0	536	28894000	17914280.0	0	0	22050000	4216000	3199200.0	10020500	1054000	430155	18919855.0	9964455.10180822	28884310.10180822	0.3799167670682731	True	22510480.0	864000000.0	45000000.0	84682200.97449392	8546602.623702237	160739283.59819615	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.081214401725468	2625	2607	True
71	0.68	734672000.0	154885877.53424656	889557877.5342466	9963048.228383562	True	56	77	238	2.03	409	49	151578000.0	511870000	663448000.0	535	28800000	17856000.0	0	0	21974400	4216000	3199200.0	10020500	1054000	428505	18918205.0	9963048.228383562	28881253.228383563	0.3798836345381526	True	22432600.0	864000000.0	45000000.0	84390696.30224963	8488232.283379031	160311528.58562863	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.046511464553527	2616	2597	True
72	0.68	734672000.0	154747702.4657534	889419702.4657534	9961500.667616438	True	56	77	238	2.03	409	49	151578000.0	511870000	663448000.0	535	28800000	17856000.0	0	0	21898800	4216000	3199200.0	10020500	1054000	426690	18916390.0	9961500.667616438	28877890.667616438	0.3798471887550201	True	22413000.0	864000000.0	45000000.0	84100195.07818449	8430062.871607892	159943257.9497924	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	10.011927985498152	2607	2586	True
73	0.68	734672000.0	154622088.76712328	889294088.7671232	9960093.79419178	True	56	77	238	2.03	409	49	151578000.0	511870000	663448000.0	535	28800000	17856000.0	0	0	21823200	4216000	3199200.0	10020500	1054000	425040	18914740.0	9960093.79419178	28874833.794191778	0.3798140562248996	True	22393400.0	864000000.0	45000000.0	83810693.85059783	8372093.697226851	159576187.54782468	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.977463553642599	2598	2576	True
74	0.68	734672000.0	154496475.06849313	889168475.0684931	9958686.920767123	True	56	77	238	2.03	409	49	151578000.0	511870000	663448000.0	535	28800000	17856000.0	0	0	21747600	4216000	3199200.0	10020500	1054000	423390	18913090.0	9958686.920767123	28871776.92076712	0.3797809236947791	True	22373800.0	864000000.0	45000000.0	83522189.17899193	8314324.071317193	159210313.2503091	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.943117759403801	2589	2566	True
75	0.68	734672000.0	154370861.369863	889042861.369863	9957280.047342466	True	56	77	238	2.03	409	49	151578000.0	511870000	663448000.0	535	28800000	17856000.0	0	0	21672000	4216000	3199200.0	10020500	1054000	421740	18911440.0	9957280.047342466	28868720.047342464	0.3797477911646586	True	22364000.0	864000000.0	45000000.0	83234677.63421728	8256753.307232555	158855430.94144982	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.908890194549675	2580	2556	True
76	0.68	734672000.0	154232686.30136988	888904686.3013699	9955732.486575343	True	56	77	238	2.03	409	48	151578000.0	511440000	663018000.0	534	28706000	17797720.0	0	0	21596400	4216000	3199200.0	10020500	1054000	419925	18909625.0	9955732.486575343	28865357.486575343	0.3797113453815261	True	22286120.0	864000000.0	45000000.0	82948155.79856773	8199380.720617965	158433656.51918566	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.874780452210443	2571	2545	True
77	0.68	734672000.0	154107072.60273972	888779072.6027397	9954325.613150684	True	56	77	238	2.03	409	48	151578000.0	511440000	663018000.0	534	28706000	17797720.0	0	0	21520800	4216000	3199200.0	10020500	1054000	418275	18907975.0	9954325.613150684	28862300.613150686	0.3796782128514056	True	22266520.0	864000000.0	45000000.0	82662620.26583883	8142205.629421538	158071345.89526036	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.840788126885576	2562	2535	True
78	0.68	734672000.0	153981458.90410957	888653458.9041096	9952918.739726027	True	56	77	238	2.03	409	48	151578000.0	511440000	663018000.0	534	28706000	17797720.0	0	0	21445200	4216000	3199200.0	10020500	1054000	416625	18906325.0	9952918.739726027	28859243.73972603	0.37964508032128513	True	22246920.0	864000000.0	45000000.0	82378067.64135964	8085227.353900824	157710214.99526045	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.806912814447577	2553	2525	True
79	0.68	734672000.0	153855845.20547944	888527845.2054794	9951511.866301369	True	56	77	238	2.03	409	48	151578000.0	511440000	663018000.0	534	28706000	17797720.0	0	0	21369600	4216000	3199200.0	10020500	1054000	414975	18904675.0	9951511.866301369	28856186.86630137	0.37961194779116464	True	22227320.0	864000000.0	45000000.0	82094494.5420048	8028445.216625247	157350259.75863004	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.773154112143429	2544	2515	True
80	0.68	734672000.0	153730231.5068493	888402231.5068493	9950104.992876712	True	56	77	238	2.03	409	48	151578000.0	511440000	663018000.0	534	28706000	17797720.0	0	0	21302400	4216000	3199200.0	10020500	1054000	413325	18903025.0	9950104.992876712	28853129.992876712	0.3795788152610442	True	22207720.0	864000000.0	45000000.0	81811897.5961929	7971858.54247577	156991476.13866866	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.739511618594394	2536	2505	True
81	0.68	734672000.0	153604617.80821916	888276617.8082192	9948698.119452056	True	56	77	238	2.03	409	48	151578000.0	511440000	663018000.0	534	28706000	17797720.0	0	0	21226800	4216000	3199200.0	10020500	1054000	411675	18901375.0	9948698.119452056	28850073.119452056	0.3795456827309237	True	22197920.0	864000000.0	45000000.0	81530273.44387424	7915466.658642436	156643660.10251668	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.705984933794552	2527	2495	True
82	0.68	734672000.0	153479004.10958904	888151004.1095891	9947291.246027397	True	56	77	238	2.03	409	47	151578000.0	511010000	662588000.0	533	28612000	17739440.0	0	0	21151200	4216000	3199200.0	10020500	1054000	410025	18899725.0	9947291.246027397	28847016.246027395	0.3795125502008032	True	22120040.0	864000000.0	45000000.0	81249618.73651135	7859268.894620487	156228927.63113183	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.672573659108494	2518	2485	True
83	0.68	734672000.0	153353390.4109589	888025390.4109589	9945884.37260274	True	56	77	238	2.03	409	47	151578000.0	511010000	662588000.0	533	28612000	17739440.0	0	0	21084000	4216000	3199200.0	10020500	1054000	408375	18898075.0	9945884.37260274	28843959.37260274	0.3794794176706827	True	22100440.0	864000000.0	45000000.0	80969930.13705398	7803264.582205334	155873634.7192593	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.639277397268332	2510	2475	True
84	0.68	734672000.0	153227776.71232876	887899776.7123288	9944477.499178082	True	56	77	238	2.03	409	47	151578000.0	511010000	662588000.0	533	28612000	17739440.0	0	0	21008400	4216000	3199200.0	10020500	1054000	406725	18896425.0	9944477.499178082	28840902.49917808	0.3794462851405622	True	22080840.0	864000000.0	45000000.0	80691204.3199104	7747453.0554868225	155519497.37539724	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.606095752370287	2501	2465	True
85	0.68	734672000.0	153102163.01369864	887774163.0136986	9943070.625753423	True	56	77	238	2.03	409	47	151578000.0	511010000	662588000.0	533	28612000	17739440.0	0	0	20932800	4216000	3199200.0	10020500	1054000	405075	18894775.0	9943070.625753423	28837845.625753425	0.3794131526104418	True	22061240.0	864000000.0	45000000.0	80413437.97091557	7691833.650842856	155166511.6217584	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.573028329870901	2492	2455	True
86	0.68	734672000.0	152976549.31506848	887648549.3150685	9941663.752328767	True	56	77	238	2.03	409	47	151578000.0	511010000	662588000.0	533	28612000	17739440.0	0	0	20865600	4216000	3199200.0	10020500	1054000	403425	18893125.0	9941663.752328767	28834788.75232877	0.3793800200803213	True	22051440.0	864000000.0	45000000.0	80136627.78729764	7636405.706932695	154824473.49423033	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.540074736583053	2484	2445	True
87	0.68	734672000.0	152850935.61643836	887522935.6164384	9940256.87890411	True	56	77	238	2.03	409	47	151578000.0	511010000	662588000.0	533	28612000	17739440.0	0	0	20790000	4216000	3199200.0	10020500	1054000	401775	18891475.0	9940256.87890411	28831731.87890411	0.3793468875502008	True	22031840.0	864000000.0	45000000.0	79860770.4776429	7581168.564689921	154473779.04233283	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.507234580671772	2475	2435	True
88	0.68	734672000.0	152725321.91780823	887397321.9178083	9938850.005479453	True	56	77	238	2.03	409	46	151578000.0	510580000	662158000.0	532	28518000	17681160.0	0	0	20722800	4216000	3199200.0	10020500	1054000	400125	18889825.0	9938850.005479453	28828675.005479455	0.3793137550200803	True	21953960.0	864000000.0	45000000.0	79585862.76185955	7526121.567315211	154065944.32917476	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.474507471649947	2467	2425	True
89	0.68	734672000.0	152612269.58904108	887284269.5890411	9937583.81939726	True	56	77	238	2.03	409	46	151578000.0	510580000	662158000.0	532	28518000	17681160.0	0	0	20647200	4216000	3199200.0	10020500	1054000	398640	18888340.0	9937583.81939726	28825923.81939726	0.37928393574297187	True	21934360.0	864000000.0	45000000.0	79311901.37114112	7471264.060268972	153717525.4314101	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.441893020373943	2458	2416	True
90	0.68	734672000.0	152486655.89041093	887158655.8904109	9936176.945972603	True	56	77	238	2.03	409	46	151578000.0	510580000	662158000.0	532	28518000	17681160.0	0	0	20580000	4216000	3199200.0	10020500	1054000	396990	18886690.0	9936176.945972603	28822866.945972603	0.37925080321285143	True	21924560.0	864000000.0	45000000.0	79038883.04792906	7416595.391263891	153380038.43919295	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.409390839039174	2450	2406	True
91	0.68	734672000.0	152361042.1917808	887033042.1917808	9934770.072547944	True	56	77	238	2.03	409	46	151578000.0	510580000	662158000.0	532	28518000	17681160.0	0	0	20504400	4216000	3199200.0	10020500	1054000	395340	18885040.0	9934770.072547944	28819810.072547942	0.37921767068273093	True	21904960.0	864000000.0	45000000.0	78766804.54587543	7362114.910257436	153033879.45613286	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.377000541175645	2441	2396	True
92	0.68	734672000.0	152235428.49315068	886907428.4931507	9933363.199123288	True	56	77	238	2.03	409	46	151578000.0	510580000	662158000.0	532	28518000	17681160.0	0	0	20437200	4216000	3199200.0	10020500	1054000	393690	18883390.0	9933363.199123288	28816753.199123286	0.37918453815261044	True	21885360.0	864000000.0	45000000.0	78495662.62980479	7307821.969444245	152688844.59924904	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.344721741643427	2433	2386	True
93	0.68	734672000.0	152122376.16438356	886794376.1643835	9932097.013041096	True	56	77	238	2.03	409	46	151578000.0	510580000	662158000.0	532	28518000	17681160.0	0	0	20361600	4216000	3199200.0	10020500	1054000	392205	18881905.0	9932097.013041096	28814002.013041094	0.379154718875502	True	21865760.0	864000000.0	45000000.0	78225454.07567681	7253715.923248619	152344929.99892542	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.312554056628192	2424	2377	True
94	0.68	734672000.0	151996762.4657534	886668762.4657534	9930690.13961644	True	56	77	238	2.03	409	46	151578000.0	510580000	662158000.0	532	28518000	17681160.0	0	0	20294400	4216000	3199200.0	10020500	1054000	390555	18880255.0	9930690.13961644	28810945.139616437	0.3791215863453815	True	21855960.0	864000000.0	45000000.0	77956175.67054804	7199796.128316881	152011931.7988649	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.280497103636671	2416	2367	True
95	0.68	734672000.0	151883710.1369863	886555710.1369863	9929423.953534245	True	56	77	238	2.03	409	45	151578000.0	510150000	661728000.0	531	28424000	17622880.0	0	0	20227200	4216000	3199200.0	10020500	1054000	389070	18878770.0	9929423.953534245	28808193.953534245	0.3790917670682731	True	21778080.0	864000000.0	45000000.0	77687824.21253417	7146061.943509818	151611966.156044	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.248550501492163	2408	2358	True
96	0.68	734672000.0	151758096.43835613	886430096.4383562	9928017.080109589	True	56	77	238	2.03	409	45	151578000.0	510150000	661728000.0	531	28424000	17622880.0	0	0	20160000	4216000	3199200.0	10020500	1054000	387420	18877120.0	9928017.080109589	28805137.08010959	0.3790586345381526	True	21758480.0	864000000.0	45000000.0	77420396.5107723	7092512.7298951205	151271389.2406674	0	0.13	False	0	0	0.19090909090909092	False	3200000.0	28	9.216713870330036	2400	2348	True
